entry_time,exit_time,side,entry_price,exit_price,tp,sl,bars_held,pnl,return,exit_reason
2025-07-31 16:45:00+00:00,2025-07-31 20:45:00+00:00,short,3804.17,3735.03,3712.2422857142856,3865.455142857143,16,69.13999999999987,0.018174792398867524,timeout
2025-07-31 23:15:00+00:00,2025-08-01 00:45:00+00:00,short,3708.86,3621.5017142857146,3621.5017142857146,3767.0988571428575,6,87.35828571428556,0.023553945340154536,tp
2025-08-01 02:00:00+00:00,2025-08-01 06:00:00+00:00,short,3708.92,3668.64,3619.2988571428573,3768.667428571429,16,40.2800000000002,0.010860304347357236,timeout
2025-08-01 07:00:00+00:00,2025-08-01 11:00:00+00:00,short,3644.8,3624.68,3553.6154285714288,3705.5897142857143,16,20.120000000000346,0.005520193151887716,timeout
2025-08-01 12:00:00+00:00,2025-08-01 16:00:00+00:00,short,3655.3,3629.76,3559.3128571428574,3719.2914285714287,16,25.539999999999964,0.006987114600716757,timeout
2025-08-01 17:00:00+00:00,2025-08-01 21:00:00+00:00,short,3573.09,3548.03,3473.9057142857146,3639.212857142857,16,25.059999999999945,0.007013537302446886,timeout
2025-08-01 23:00:00+00:00,2025-08-02 03:00:00+00:00,long,3477.17,3529.17,3613.8957142857143,3391.716428571429,16,52.0,0.014954690164702905,timeout
2025-08-02 04:00:00+00:00,2025-08-02 08:00:00+00:00,short,3521.3,3516.86,3425.3488571428575,3585.267428571429,16,4.440000000000055,0.0012608979638201955,timeout
2025-08-02 09:00:00+00:00,2025-08-02 13:00:00+00:00,long,3501.02,3503.77,3627.074857142857,3422.2357142857145,16,2.75,0.0007854853728342026,timeout
2025-08-02 14:00:00+00:00,2025-08-02 18:00:00+00:00,short,3504.01,3408.54,3405.849142857143,3569.4505714285715,16,95.47000000000025,0.02724592680956968,timeout
2025-08-02 19:00:00+00:00,2025-08-02 23:00:00+00:00,short,3387.88,3389.9,3284.3885714285716,3456.8742857142856,16,-2.019999999999982,-0.0005962430782672296,timeout
2025-08-03 00:00:00+00:00,2025-08-03 04:00:00+00:00,long,3400.36,3437.64,3538.8731428571427,3313.789285714286,16,37.279999999999745,0.010963545036407835,timeout
2025-08-03 05:00:00+00:00,2025-08-03 09:00:00+00:00,long,3447.25,3457.51,3580.21,3364.15,16,10.260000000000218,0.002976285444919927,timeout
2025-08-03 10:30:00+00:00,2025-08-03 14:30:00+00:00,long,3475.7,3477.87,3603.4988571428567,3395.825714285714,16,2.1700000000000728,0.0006243346663981566,timeout
2025-08-03 15:30:00+00:00,2025-08-03 19:30:00+00:00,long,3473.9,3500.82,3598.1628571428573,3396.2357142857145,16,26.920000000000073,0.007749215579032232,timeout
2025-08-03 20:45:00+00:00,2025-08-04 00:45:00+00:00,long,3492.63,3546.17,3606.5545714285713,3421.427142857143,16,53.539999999999964,0.015329422240546512,timeout
2025-08-04 01:45:00+00:00,2025-08-04 05:45:00+00:00,short,3537.84,3533.46,3455.2705714285717,3592.886285714286,16,4.380000000000109,0.00123804355199786,timeout
2025-08-04 06:45:00+00:00,2025-08-04 10:45:00+00:00,long,3538.95,3554.9,3640.3019999999997,3475.605,16,15.950000000000273,0.004506986535554408,timeout
2025-08-04 11:45:00+00:00,2025-08-04 14:00:00+00:00,long,3555.7,3654.5765714285712,3654.5765714285712,3493.9021428571427,9,98.87657142857142,0.02780790601810373,tp
2025-08-04 15:00:00+00:00,2025-08-04 19:00:00+00:00,long,3649.94,3680.23,3752.452,3585.87,16,30.289999999999964,0.008298766555066648,timeout
2025-08-04 20:00:00+00:00,2025-08-05 00:00:00+00:00,long,3680.34,3704.03,3786.173142857143,3614.194285714286,16,23.690000000000055,0.006436905285924685,timeout
2025-08-05 01:00:00+00:00,2025-08-05 05:00:00+00:00,short,3695.69,3657.05,3619.3297142857145,3746.596857142857,16,38.63999999999987,0.01045542239744131,timeout
2025-08-05 07:30:00+00:00,2025-08-05 11:30:00+00:00,long,3611.11,3674.99,3713.4677142857145,3547.136428571429,16,63.879999999999654,0.017689851596877318,timeout
2025-08-05 13:45:00+00:00,2025-08-05 14:45:00+00:00,short,3646.86,3562.558285714286,3562.558285714286,3703.061142857143,4,84.3017142857143,0.02311624638338579,tp
2025-08-05 16:00:00+00:00,2025-08-05 20:00:00+00:00,long,3584.53,3586.0,3695.8294285714287,3514.967857142857,16,1.4699999999998,0.0004100956052815292,timeout
2025-08-05 21:15:00+00:00,2025-08-06 01:15:00+00:00,long,3586.66,3568.24,3701.2314285714283,3515.052857142857,16,-18.420000000000073,-0.005135697278247749,timeout
2025-08-06 02:15:00+00:00,2025-08-06 06:15:00+00:00,long,3585.86,3621.52,3700.7354285714287,3514.0628571428574,16,35.659999999999854,0.009944615796489505,timeout
2025-08-06 07:45:00+00:00,2025-08-06 11:45:00+00:00,short,3639.82,3619.64,3548.998,3700.368,16,20.18000000000029,0.005544230209186248,timeout
2025-08-06 12:45:00+00:00,2025-08-06 16:45:00+00:00,long,3584.01,3645.42,3705.342571428572,3508.1771428571433,16,61.409999999999854,0.017134438798998845,timeout
2025-08-06 18:00:00+00:00,2025-08-06 22:00:00+00:00,short,3695.88,3676.87,3602.496,3758.136,16,19.01000000000022,0.0051435652672706415,timeout
2025-08-07 00:45:00+00:00,2025-08-07 04:45:00+00:00,long,3673.93,3662.27,3789.136857142857,3601.925714285714,16,-11.659999999999854,-0.003173713162743943,timeout
2025-08-07 05:45:00+00:00,2025-08-07 09:45:00+00:00,long,3688.0,3732.41,3800.965714285714,3617.3964285714287,16,44.409999999999854,0.0120417570498915,timeout
2025-08-07 10:45:00+00:00,2025-08-07 14:45:00+00:00,long,3821.48,3820.33,3942.1325714285713,3746.072142857143,16,-1.150000000000091,-0.0003009305295330843,timeout
2025-08-07 15:45:00+00:00,2025-08-07 19:45:00+00:00,long,3837.01,3867.6,3955.7437142857143,3762.801428571429,16,30.58999999999969,0.007972353473146978,timeout
2025-08-07 20:45:00+00:00,2025-08-08 00:45:00+00:00,long,3874.14,3900.16,3988.4062857142853,3802.723571428571,16,26.019999999999982,0.006716329301470774,timeout
2025-08-08 02:00:00+00:00,2025-08-08 06:00:00+00:00,long,3893.96,3916.2,4012.398857142857,3819.9357142857143,16,22.23999999999978,0.005711409464914838,timeout
2025-08-08 07:00:00+00:00,2025-08-08 11:00:00+00:00,short,3908.4,3907.8,3822.287142857143,3965.8085714285717,16,0.599999999999909,0.0001535155050659884,timeout
2025-08-08 12:00:00+00:00,2025-08-08 16:00:00+00:00,long,3905.7,3955.83,4022.922857142857,3832.4357142857143,16,50.13000000000011,0.01283508718027501,timeout
2025-08-08 17:00:00+00:00,2025-08-08 21:00:00+00:00,long,3988.94,4051.13,4115.168571428571,3910.0471428571427,16,62.190000000000055,0.015590608031206299,timeout
2025-08-08 22:00:00+00:00,2025-08-09 02:00:00+00:00,short,4033.99,4026.2,3941.9954285714284,4095.319714285714,16,7.789999999999964,0.001931090557983526,timeout
2025-08-09 03:00:00+00:00,2025-08-09 05:00:00+00:00,long,4041.73,4162.828285714286,4162.828285714286,3966.0435714285713,8,121.0982857142858,0.029961992937253552,tp
2025-08-09 06:00:00+00:00,2025-08-09 10:00:00+00:00,long,4161.84,4238.89,4296.790857142857,4077.4957142857143,16,77.05000000000018,0.01851344597581843,timeout
2025-08-09 11:00:00+00:00,2025-08-09 15:00:00+00:00,short,4201.39,4211.25,4099.195428571429,4269.519714285714,16,-9.859999999999673,-0.00234684235455401,timeout
2025-08-09 16:00:00+00:00,2025-08-09 20:00:00+00:00,long,4214.99,4272.03,4346.054,4133.075,16,57.039999999999964,0.01353265369550105,timeout
2025-08-09 21:30:00+00:00,2025-08-10 01:30:00+00:00,long,4272.09,4318.61,4405.663714285714,4188.606428571429,16,46.51999999999953,0.010889283699547418,timeout
2025-08-10 02:30:00+00:00,2025-08-10 06:30:00+00:00,short,4252.11,4231.54,4149.345428571429,4320.619714285714,16,20.56999999999971,0.0048375982747388266,timeout
2025-08-10 07:30:00+00:00,2025-08-10 11:30:00+00:00,short,4176.69,4210.97,4072.8599999999997,4245.91,16,-34.280000000000655,-0.008207456143501352,timeout
2025-08-10 12:30:00+00:00,2025-08-10 16:30:00+00:00,long,4194.03,4234.11,4334.888285714285,4105.993571428571,16,40.07999999999993,0.009556440941051908,timeout
2025-08-10 17:30:00+00:00,2025-08-10 21:30:00+00:00,short,4226.82,4197.73,4121.021142857143,4297.352571428571,16,29.090000000000146,0.00688224244230891,timeout
2025-08-10 22:30:00+00:00,2025-08-11 02:30:00+00:00,long,4235.71,4314.58,4370.820857142857,4151.265714285714,16,78.86999999999989,0.018620254927745262,timeout
2025-08-11 04:00:00+00:00,2025-08-11 08:00:00+00:00,short,4338.77,4274.99,4236.779428571429,4406.763714285715,16,63.780000000000655,0.01470001866888557,timeout
2025-08-11 09:30:00+00:00,2025-08-11 13:30:00+00:00,short,4274.7,4255.99,4166.643428571429,4346.737714285714,16,18.710000000000036,0.004376915339088132,timeout
2025-08-11 14:30:00+00:00,2025-08-11 16:00:00+00:00,short,4284.34,4356.972,4175.392000000001,4356.972,6,-72.6319999999996,-0.01695290289752905,sl
2025-08-11 17:00:00+00:00,2025-08-11 21:00:00+00:00,short,4308.6,4252.97,4195.191428571429,4384.205714285715,16,55.63000000000011,0.012911386529267072,timeout
2025-08-11 22:00:00+00:00,2025-08-12 00:45:00+00:00,short,4205.07,4280.465999999999,4091.9759999999997,4280.465999999999,11,-75.39599999999973,-0.017929784759825575,sl
2025-08-12 01:45:00+00:00,2025-08-12 05:45:00+00:00,short,4269.99,4285.5,4155.744857142857,4346.153428571429,16,-15.510000000000218,-0.0036323270077916387,timeout
2025-08-12 06:45:00+00:00,2025-08-12 10:45:00+00:00,short,4290.84,4277.39,4179.086571428572,4365.342285714286,16,13.449999999999818,0.003134584370426261,timeout
2025-08-12 12:00:00+00:00,2025-08-12 12:30:00+00:00,short,4281.49,4359.593428571428,4164.334857142857,4359.593428571428,2,-78.1034285714286,-0.018242113977010012,sl
2025-08-12 13:30:00+00:00,2025-08-12 15:45:00+00:00,short,4382.8,4460.903428571429,4265.644857142857,4460.903428571429,9,-78.1034285714286,-0.017820440944471248,sl
2025-08-12 16:45:00+00:00,2025-08-12 20:15:00+00:00,short,4460.87,4539.303714285714,4343.219428571429,4539.303714285714,14,-78.4337142857139,-0.01758260480258647,sl
2025-08-12 21:15:00+00:00,2025-08-13 01:15:00+00:00,short,4598.45,4584.06,4476.445142857143,4679.786571428571,16,14.389999999999418,0.003129315312768306,timeout
2025-08-13 02:15:00+00:00,2025-08-13 06:15:00+00:00,short,4602.68,4617.88,4476.646571428571,4686.702285714286,16,-15.199999999999818,-0.0033024238052612427,timeout
2025-08-13 07:15:00+00:00,2025-08-13 09:45:00+00:00,short,4626.93,4711.318571428572,4500.347142857143,4711.318571428572,10,-84.3885714285716,-0.01823856670158649,sl
2025-08-13 10:45:00+00:00,2025-08-13 14:45:00+00:00,short,4694.58,4648.35,4567.806,4779.096,16,46.22999999999956,0.009847526296282003,timeout
2025-08-13 15:45:00+00:00,2025-08-13 19:45:00+00:00,short,4664.38,4738.99,4534.377142857143,4751.048571428571,16,-74.60999999999967,-0.01599569503342345,timeout
2025-08-13 20:45:00+00:00,2025-08-14 00:45:00+00:00,short,4717.58,4716.47,4596.782857142857,4798.111428571428,16,1.1099999999996726,0.0002352901275653349,timeout
2025-08-14 01:45:00+00:00,2025-08-14 05:45:00+00:00,short,4721.1,4731.74,4605.6017142857145,4798.098857142857,16,-10.639999999999418,-0.0022537120586302805,timeout
2025-08-14 06:45:00+00:00,2025-08-14 10:45:00+00:00,short,4774.47,4707.54,4658.7480000000005,4851.618,16,66.93000000000029,0.014018309885704652,timeout
2025-08-14 11:45:00+00:00,2025-08-14 12:30:00+00:00,short,4718.17,4602.553428571428,4602.553428571428,4795.247714285714,3,115.61657142857166,0.024504537019346836,tp
2025-08-14 13:45:00+00:00,2025-08-14 14:30:00+00:00,short,4612.7,4702.9439999999995,4477.334,4702.9439999999995,3,-90.24399999999969,-0.01956424653673547,sl
