timestamp,equity_before,trade_pnl,equity_after,side,entry_price,exit_price,bars_held,exit_reason
2025-07-18 00:15:00+00:00,10000.0,14.831651140318678,10014.831651140319,long,119039.46,119501.0,16,timeout
2025-07-18 05:30:00+00:00,10014.831651140319,-10.743570539260318,10004.08808060106,long,120365.75,120280.01,16,timeout
2025-07-18 08:30:00+00:00,10004.08808060106,96.59336397394908,10100.681444575008,short,120257.14,118476.41285714286,8,tp
2025-07-18 13:45:00+00:00,10100.681444575008,-2.451666120129394,10098.22977845488,short,118875.01,118773.38,16,timeout
2025-07-18 18:45:00+00:00,10098.22977845488,38.927665636713584,10137.157444091592,short,118139.99,117310.72,16,timeout
2025-07-18 23:45:00+00:00,10137.157444091592,18.805947768738587,10155.96339186033,long,117374.76,117924.84,16,timeout
2025-07-19 04:45:00+00:00,10155.96339186033,12.300022858357499,10168.263414718687,long,117739.7,118134.83,16,timeout
2025-07-19 09:45:00+00:00,10168.263414718687,-11.691766945515184,10156.571647773171,short,118205.98,118244.3,16,timeout
2025-07-19 14:45:00+00:00,10156.571647773171,42.92095381369248,10199.492601586864,short,118440.38,117668.14,16,timeout
2025-07-19 19:45:00+00:00,10199.492601586864,-6.322798493096195,10193.169803093768,short,118058.11,118007.88,16,timeout
2025-07-20 00:45:00+00:00,10193.169803093768,4.854895411896221,10198.024698505664,long,117720.01,117942.31,16,timeout
2025-07-20 06:00:00+00:00,10198.024698505664,-16.48829444428436,10181.536404061379,long,117900.0,117783.79,16,timeout
2025-07-20 11:00:00+00:00,10181.536404061379,-6.835229019696879,10174.701175041682,long,117850.78,117900.04,16,timeout
2025-07-20 16:00:00+00:00,10174.701175041682,50.345748867954256,10225.046923909636,long,117889.21,118621.54,16,timeout
2025-07-20 21:00:00+00:00,10225.046923909636,19.980344988575375,10245.027268898211,short,118345.52,118020.0,16,timeout
2025-07-20 22:30:00+00:00,10245.027268898211,-87.62655034973213,10157.400718548479,short,116918.3,117552.37942857142,2,sl
2025-07-21 03:00:00+00:00,10157.400718548479,101.07320673685318,10258.473925285332,long,117246.57,118514.72885714287,14,tp
2025-07-21 08:00:00+00:00,10258.473925285332,69.87443091193526,10328.348356197268,long,118365.74,119380.01,16,timeout
2025-07-21 12:00:00+00:00,10328.348356197268,94.84653801929652,10423.194894216564,short,118927.03,117794.53942857143,12,tp
2025-07-21 13:45:00+00:00,10423.194894216564,-85.60507097877111,10337.589823237793,short,117976.2,118796.06228571429,3,sl
2025-07-21 16:15:00+00:00,10337.589823237793,96.02404161060903,10433.613864848403,short,118828.99,117599.19657142858,6,tp
2025-07-21 21:15:00+00:00,10433.613864848403,17.976905520564628,10451.590770368968,short,117581.44,117222.21,16,timeout
2025-07-22 01:15:00+00:00,10451.590770368968,-82.2498712543763,10369.340899114592,long,117409.64,116280.96357142857,12,sl
2025-07-22 06:15:00+00:00,10369.340899114592,0.2688730150579439,10369.60977212965,long,117564.01,117709.69,16,timeout
2025-07-22 11:30:00+00:00,10369.60977212965,40.4413778133902,10410.05114994304,long,118189.32,119057.78,16,timeout
2025-07-22 14:00:00+00:00,10410.05114994304,100.671139890025,10510.722289833064,short,119371.99,117572.25914285715,6,tp
2025-07-22 19:00:00+00:00,10510.722289833064,24.62269347028301,10535.344983303346,long,119172.12,119817.43,16,timeout
2025-07-23 00:30:00+00:00,10535.344983303346,-17.5533944694269,10517.79158883392,short,119664.99,119824.92,16,timeout
2025-07-23 05:30:00+00:00,10517.79158883392,41.463287389374074,10559.254876223293,short,119548.29,118665.72,16,timeout
2025-07-23 10:30:00+00:00,10559.254876223293,-0.11868994849495262,10559.136186274798,short,118420.01,118280.0,16,timeout
2025-07-23 15:30:00+00:00,10559.136186274798,9.249216748335828,10568.385403023134,short,118562.82,118273.55,16,timeout
2025-07-23 20:30:00+00:00,10568.385403023134,-1.4853434227757856,10566.900059600359,long,117771.12,117883.39,16,timeout
2025-07-24 01:30:00+00:00,10566.900059600359,51.35195835259283,10618.252017952951,long,117846.21,118991.29,16,timeout
2025-07-24 06:45:00+00:00,10618.252017952951,91.11702512338992,10709.369043076342,short,118960.6,117466.81,16,timeout
2025-07-24 11:45:00+00:00,10709.369043076342,2.2006883027410233,10711.569731379082,long,118416.21,118600.0,16,timeout
2025-07-24 16:45:00+00:00,10711.569731379082,-8.178768534637035,10703.390962844445,long,118531.42,118529.97,16,timeout
2025-07-24 21:45:00+00:00,10703.390962844445,33.37892640520875,10736.769889249654,short,119122.94,118527.52,16,timeout
2025-07-25 02:30:00+00:00,10736.769889249654,101.56316066333908,10838.333049912993,short,118280.01,116856.47742857142,15,tp
2025-07-25 07:30:00+00:00,10838.333049912993,5.973421012850141,10844.306470925843,short,115400.0,115181.06,16,timeout
2025-07-25 12:30:00+00:00,10844.306470925843,67.43287322765914,10911.739344153502,long,115106.6,116419.75,16,timeout
2025-07-25 17:45:00+00:00,10911.739344153502,-17.138733782463444,10894.600610371039,long,116216.27,116042.5,16,timeout
2025-07-25 22:45:00+00:00,10894.600610371039,34.08514006218101,10928.68575043322,long,116491.53,117279.97,16,timeout
2025-07-26 04:15:00+00:00,10928.68575043322,-10.68277412981234,10918.002976303407,long,117547.07,117495.35,16,timeout
2025-07-26 09:15:00+00:00,10918.002976303407,-11.91997466814778,10906.08300163526,long,117540.17,117478.5,16,timeout
2025-07-26 14:15:00+00:00,10906.08300163526,5.415711700965749,10911.498713336225,long,117769.99,118004.18,16,timeout
2025-07-26 19:15:00+00:00,10911.498713336225,4.42805375613878,10915.926767092364,long,117875.88,118088.85,16,timeout
2025-07-27 00:15:00+00:00,10915.926767092364,-3.902616490202213,10912.024150602161,short,117940.76,117844.56,16,timeout
2025-07-27 05:15:00+00:00,10912.024150602161,-1.1826111855553305,10910.841539416606,long,118134.75,118260.0,16,timeout
2025-07-27 10:15:00+00:00,10910.841539416606,-0.5368007362067462,10910.3047386804,short,118280.02,118144.0,16,timeout
2025-07-27 15:15:00+00:00,10910.3047386804,12.056864061052284,10922.361602741452,long,118200.24,118475.75,16,timeout
2025-07-27 20:15:00+00:00,10922.361602741452,29.304545600522587,10951.666148341974,short,119360.0,118991.47,16,timeout
2025-07-28 01:15:00+00:00,10951.666148341974,22.71686474699123,10974.383013088966,long,119043.73,119390.0,16,timeout
2025-07-28 06:15:00+00:00,10974.383013088966,-13.697367541035339,10960.68564554793,long,119459.96,119490.0,16,timeout
2025-07-28 11:15:00+00:00,10960.68564554793,55.524440442748954,11016.210085990679,short,119067.88,118562.5,16,timeout
2025-07-28 14:15:00+00:00,11016.210085990679,95.97287405695675,11112.182960047636,short,118930.13,118094.98914285716,8,tp
2025-07-28 18:00:00+00:00,11112.182960047636,96.89250114993806,11209.075461197574,short,118431.99,117596.84914285716,11,tp
2025-07-28 23:00:00+00:00,11209.075461197574,-37.8830364771615,11171.192424720412,long,118146.26,117950.66,16,timeout
2025-07-29 04:15:00+00:00,11171.192424720412,26.331127796072415,11197.523552516484,long,118242.22,118653.16,16,timeout
2025-07-29 09:15:00+00:00,11197.523552516484,12.540009749524637,11210.063562266008,long,118649.26,118924.82,16,timeout
2025-07-29 14:15:00+00:00,11210.063562266008,28.149457922074088,11238.213020188083,short,118659.32,118271.23,16,timeout
2025-07-29 19:15:00+00:00,11238.213020188083,-7.2909160565587445,11230.922104131523,short,117532.79,117462.94,16,timeout
2025-07-30 00:15:00+00:00,11230.922104131523,1.0213439705612335,11231.943448102083,long,117561.58,117716.03,16,timeout
2025-07-30 05:15:00+00:00,11231.943448102083,20.957760398153212,11252.901208500236,long,117565.35,117977.0,16,timeout
2025-07-30 10:15:00+00:00,11252.901208500236,-1.4161724462296479,11251.485036054006,long,118202.0,118326.08,16,timeout
2025-07-30 15:30:00+00:00,11251.485036054006,13.900991704963777,11265.38602775897,long,117798.01,118118.24,16,timeout
2025-07-30 19:00:00+00:00,11265.38602775897,106.38784387642814,11371.773871635398,short,117768.18,116371.61228571428,10,tp
2025-07-31 00:15:00+00:00,11371.773871635398,55.86258627935435,11427.636457914752,long,117114.19,118063.49,16,timeout
2025-07-31 05:15:00+00:00,11427.636457914752,-4.758027934689153,11422.878429980063,long,118307.89,118381.96,16,timeout
2025-07-31 10:15:00+00:00,11422.878429980063,-7.0157072914487575,11415.862722688615,long,118425.78,118469.04,16,timeout
2025-07-31 15:15:00+00:00,11415.862722688615,22.805006255411147,11438.667728944025,short,118420.0,118034.85,16,timeout
2025-07-31 19:15:00+00:00,11438.667728944025,107.86002373378366,11546.527752677808,short,118543.11,117156.09771428572,12,tp
2025-08-01 00:00:00+00:00,11546.527752677808,108.81746292729113,11655.345215605099,short,116765.08,115405.39085714286,15,tp
2025-08-01 05:15:00+00:00,11655.345215605099,18.00917524895548,11673.354390854054,long,115190.38,115588.93,16,timeout
2025-08-01 11:15:00+00:00,11673.354390854054,7.24163207992053,11680.596022933974,long,114840.96,115085.73,16,timeout
2025-08-01 16:15:00+00:00,11680.596022933974,-22.555889969184005,11658.04013296479,short,115448.44,115602.17,16,timeout
2025-08-01 21:15:00+00:00,11658.04013296479,36.40650084662856,11694.446633811418,short,114655.15,114010.72,16,timeout
2025-08-02 02:15:00+00:00,11694.446633811418,3.106583195373471,11697.55321700679,long,113449.0,113639.02,16,timeout
2025-08-02 07:15:00+00:00,11697.55321700679,-20.28012967932679,11677.273087327465,short,113809.85,113932.45,16,timeout
2025-08-02 12:15:00+00:00,11677.273087327465,2.093416364414596,11679.36650369188,short,113877.31,113714.88,16,timeout
2025-08-02 17:15:00+00:00,11679.36650369188,-16.769516621484378,11662.596987070396,short,113284.65,113360.0,16,timeout
2025-08-02 22:15:00+00:00,11662.596987070396,3.951961173732877,11666.548948244128,long,112386.19,112586.72,16,timeout
2025-08-03 03:15:00+00:00,11666.548948244128,64.40881363145347,11730.957761875581,long,112308.86,113517.57,16,timeout
2025-08-03 08:30:00+00:00,11730.957761875581,4.939195497006089,11735.896957372588,long,113388.0,113600.0,16,timeout
2025-08-03 13:30:00+00:00,11735.896957372588,6.557715864397624,11742.454673236985,long,113662.94,113894.21,16,timeout
2025-08-03 18:30:00+00:00,11742.454673236985,27.854197119707035,11770.308870356692,long,113818.87,114339.43,16,timeout
2025-08-03 23:30:00+00:00,11770.308870356692,3.451910862876532,11773.76078121957,short,114412.66,114238.0,16,timeout
2025-08-04 05:00:00+00:00,11773.76078121957,32.381244810884276,11806.142026030453,short,114757.01,114337.01,16,timeout
2025-08-04 10:00:00+00:00,11806.142026030453,4.444261412827508,11810.58628744328,long,114265.57,114448.29,16,timeout
2025-08-04 15:00:00+00:00,11810.58628744328,53.125977626447224,11863.712265069727,long,114317.24,114989.64,16,timeout
2025-08-04 17:00:00+00:00,11863.712265069727,-98.7808747902525,11764.931390279475,short,114901.0,115631.02457142857,3,sl
2025-08-04 22:30:00+00:00,11764.931390279475,-27.84146649179782,11737.089923787677,short,115069.25,115177.9,16,timeout
2025-08-05 03:30:00+00:00,11737.089923787677,89.362579450679,11826.452503238355,short,115228.23,114312.71,16,timeout
2025-08-05 08:30:00+00:00,11826.452503238355,-8.768780472729944,11817.683722765625,long,114260.0,114308.21,16,timeout
2025-08-05 12:30:00+00:00,11817.683722765625,106.21215271389289,11923.895875479519,short,114694.76,113743.21142857142,11,tp
2025-08-05 18:30:00+00:00,11923.895875479519,42.68737545855879,11966.583250938078,long,112776.01,113385.34,16,timeout
2025-08-05 23:30:00+00:00,11966.583250938078,38.090852577445965,12004.674103515525,long,113604.88,114170.41,16,timeout
2025-08-06 05:00:00+00:00,12004.674103515525,-5.335198583009802,11999.338904932514,long,113851.45,113927.69,16,timeout
2025-08-06 10:15:00+00:00,11999.338904932514,-12.77780836597296,11986.561096566542,long,113988.01,113974.39,16,timeout
2025-08-06 15:15:00+00:00,11986.561096566542,49.113903099690056,12035.674999666231,long,114240.7,114947.89,16,timeout
2025-08-06 21:00:00+00:00,12035.674999666231,-19.888199985388166,12015.786799680844,short,115153.24,115219.68,16,timeout
2025-08-07 03:00:00+00:00,12015.786799680844,48.42559511826102,12064.212394799104,short,115059.99,114452.01,16,timeout
2025-08-07 08:00:00+00:00,12064.212394799104,19.82931753794601,12084.04171233705,long,114578.61,114950.84,16,timeout
2025-08-07 11:15:00+00:00,12084.04171233705,124.47247144008534,12208.514183777135,long,115023.67,116755.37628571429,8,tp
2025-08-07 17:00:00+00:00,12208.514183777135,-28.515126692426534,12179.99905708471,short,116244.17,116393.12,16,timeout
2025-08-07 22:00:00+00:00,12179.99905708471,83.24913685944333,12263.248193944153,long,116217.16,117462.99,16,timeout
2025-08-08 03:00:00+00:00,12263.248193944153,45.90054408285732,12309.14873802701,short,117379.99,116805.04,16,timeout
2025-08-08 08:45:00+00:00,12309.14873802701,-1.1583172835126292,12307.990420743497,short,116750.01,116620.63,16,timeout
2025-08-08 14:45:00+00:00,12307.990420743497,-16.949145410053188,12291.041275333444,long,116544.39,116491.53,16,timeout
2025-08-08 19:45:00+00:00,12291.041275333444,9.102424968895718,12300.14370030234,long,116207.69,116453.41,16,timeout
2025-08-09 01:00:00+00:00,12300.14370030234,8.987040550825588,12309.130740853167,short,116828.99,116611.47,16,timeout
2025-08-09 06:00:00+00:00,12309.130740853167,0.4944908722088823,12309.625231725375,long,116435.0,116580.0,16,timeout
2025-08-09 11:00:00+00:00,12309.625231725375,33.14653202725939,12342.771763752635,long,116740.01,117233.11,16,timeout
2025-08-09 16:00:00+00:00,12342.771763752635,28.91032494590088,12371.682088698535,short,117212.12,116820.0,16,timeout
2025-08-09 21:00:00+00:00,12371.682088698535,-13.20407811073944,12358.478010587796,short,116739.26,116700.0,16,timeout
2025-08-10 02:00:00+00:00,12358.478010587796,-9.014974651168785,12349.463035936627,long,116573.35,116627.85,16,timeout
2025-08-10 07:30:00+00:00,12349.463035936627,56.835599465116616,12406.298635401745,short,118217.31,117638.95,16,timeout
2025-08-10 12:30:00+00:00,12406.298635401745,42.057062069078704,12448.355697470823,long,118134.13,118699.99,16,timeout
2025-08-10 17:45:00+00:00,12448.355697470823,-25.55745100674166,12422.79824646408,short,118452.0,118520.32,16,timeout
2025-08-10 22:45:00+00:00,12422.79824646408,37.90308489709776,12460.701331361179,long,118554.01,119084.92,16,timeout
2025-08-11 02:00:00+00:00,12460.701331361179,125.2823393001893,12585.983670661368,long,119294.01,120701.55514285713,9,tp
2025-08-11 07:00:00+00:00,12585.983670661368,-12.823808933611653,12573.159861727756,long,121991.55,121986.0,16,timeout
2025-08-11 11:45:00+00:00,12573.159861727756,117.9630946988343,12691.12295642659,short,121650.69,120287.18914285714,15,tp
2025-08-11 16:45:00+00:00,12691.12295642659,12.48807362285866,12703.61103004945,long,119643.7,119953.65,16,timeout
2025-08-11 21:45:00+00:00,12703.61103004945,57.13459316841516,12760.745623217865,short,119500.0,118712.61,16,timeout
2025-08-12 02:45:00+00:00,12760.745623217865,-26.711300626172772,12734.034322591691,short,118886.96,119054.13,16,timeout
2025-08-12 07:45:00+00:00,12734.034322591691,-23.070580500655147,12710.963742091037,short,118857.7,118986.72,16,timeout
2025-08-12 12:45:00+00:00,12710.963742091037,-53.49086908602372,12657.472873005014,short,118814.7,119264.66,16,timeout
2025-08-12 15:30:00+00:00,12657.472873005014,-101.1800677921706,12556.292805212843,short,118847.35,119856.25914285715,7,sl
2025-08-12 20:30:00+00:00,12556.292805212843,-54.166626807573756,12502.12617840527,short,119552.01,120034.51,16,timeout
2025-08-13 01:30:00+00:00,12502.12617840527,36.10675595855133,12538.232934363821,short,119999.4,119437.5,16,timeout
2025-08-13 06:30:00+00:00,12538.232934363821,24.088589458710064,12562.321523822531,short,119610.71,119180.0,16,timeout
2025-08-13 10:00:00+00:00,12562.321523822531,-100.23749667572272,12462.084027146808,short,119327.36,120355.39257142857,10,sl
2025-08-13 13:45:00+00:00,12462.084027146808,-101.02537041225736,12361.05865673455,short,120634.74,121553.92914285715,11,sl
2025-08-13 19:30:00+00:00,12361.05865673455,-99.06134727942474,12261.997309455126,short,121538.15,122549.17685714285,13,sl
2025-08-14 00:00:00+00:00,12261.997309455126,-98.33697477739602,12163.66033467773,short,122807.27,123823.15171428572,14,sl
2025-08-14 05:00:00+00:00,12163.66033467773,51.57489161023048,12215.235226287961,short,123609.52,122879.73,16,timeout
2025-08-14 10:00:00+00:00,12215.235226287961,9.424167544421483,12224.659393832382,short,121738.39,121480.33,16,timeout
2025-08-14 12:30:00+00:00,12224.659393832382,116.68216579796925,12341.341559630351,short,120829.99,119246.53857142858,6,tp
