timestamp,open,high,low,close,volume
2025-07-24 16:00:00+08:00,118416.21,118800.0,118224.76,118728.83,263.95663
2025-07-24 16:15:00+08:00,118728.82,118728.83,118523.83,118646.36,199.68783
2025-07-24 16:30:00+08:00,118646.36,118782.35,118565.57,118633.74,218.72039
2025-07-24 16:45:00+08:00,118633.73,118811.09,118633.73,118775.28,144.8815
2025-07-24 17:00:00+08:00,118775.29,118814.47,118626.35,118653.44,103.36673
2025-07-24 17:15:00+08:00,118653.44,118708.27,118486.17,118609.22,105.34648
2025-07-24 17:30:00+08:00,118609.23,118669.93,118421.86,118572.91,132.00253
2025-07-24 17:45:00+08:00,118572.92,118572.92,118300.53,118507.08,135.91338
2025-07-24 18:00:00+08:00,118507.07,118648.53,118304.57,118350.79,112.84424
2025-07-24 18:15:00+08:00,118350.79,118385.65,118115.13,118125.08,126.83
2025-07-24 18:30:00+08:00,118125.08,118141.92,117955.59,118116.03,146.21885
2025-07-24 18:45:00+08:00,118116.03,118407.07,118080.03,118373.99,145.36191
2025-07-24 19:00:00+08:00,118374.0,118695.07,118297.56,118675.23,199.23651
2025-07-24 19:15:00+08:00,118674.48,118739.13,118597.11,118627.04,147.65697
2025-07-24 19:30:00+08:00,118627.04,118652.2,118576.29,118640.0,88.91985
2025-07-24 19:45:00+08:00,118639.99,118728.61,118600.0,118600.0,133.21429
2025-07-24 20:00:00+08:00,118600.0,118728.33,118500.0,118572.58,91.52549
2025-07-24 20:15:00+08:00,118572.59,118588.48,118321.83,118572.29,200.08926
2025-07-24 20:30:00+08:00,118572.28,118597.11,118326.43,118338.02,187.02176
2025-07-24 20:45:00+08:00,118338.02,118600.0,118281.12,118531.42,297.53758
2025-07-24 21:00:00+08:00,118531.43,118680.0,118470.84,118629.46,211.55638
2025-07-24 21:15:00+08:00,118629.45,118727.53,118629.45,118686.0,146.07376
2025-07-24 21:30:00+08:00,118686.0,118708.27,118428.13,118614.94,129.1189
2025-07-24 21:45:00+08:00,118614.95,118708.27,118220.0,118227.48,143.28145
2025-07-24 22:00:00+08:00,118227.48,118480.0,117832.32,117994.0,378.19371
2025-07-24 22:15:00+08:00,117993.99,118263.33,117910.64,118151.03,242.57274
2025-07-24 22:30:00+08:00,118151.02,118700.0,118151.02,118616.77,350.07077
